Reference_ID,Received_At,University,Caller_Name,Outcome_1,Remark,Campaign_ID,Escalation_Required
432921,2024-06-26 15:58:41,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
438662,2024-06-26 15:59:55,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
436183,2024-06-26 16:04:27,Illinois Institute of Technology,Prajwal,Want to defer,Student wants to defer the application for Fall 2025,FA24IP,No
433249,2024-06-26 16:06:59,Illinois Institute of Technology,Prajwal,Not interested to IIT,Already got admitted in some other University,FA24IP,No
460610,2024-06-26 16:08:22,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
460591,2024-06-26 16:11:33,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
405705,2024-06-26 16:12:32,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
432774,2024-06-26 16:13:22,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
438650,2024-06-26 16:14:09,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
462420,2024-06-26 16:14:40,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
445986,2024-06-26 16:16:29,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
445689,2024-06-26 16:18:10,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
445829,2024-06-26 16:19:25,Illinois Institute of Technology,Palak,Not connected,No Remark,FA24IP,No
402627,2024-06-26 16:19:38,Illinois Institute of Technology,Prajwal,Want to defer,Student wants to defer the Application for Fall 2025,FA24IP,No
459279,2024-06-26 16:20:27,Illinois Institute of Technology,Rudra,Reschedule,No Remark,FA24IP,No
462441,2024-06-26 16:21:05,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
448473,2024-06-26 16:21:09,Illinois Institute of Technology,Palak,Wrong number,No Remark,FA24IP,No
439675,2024-06-26 16:21:21,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
450891,2024-06-26 16:22:20,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
403868,2024-06-26 16:22:33,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
442034,2024-06-26 16:22:54,Illinois Institute of Technology,Palak,Not connected,No answer,FA24IP,No
465145,2024-06-26 16:23:45,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24IP,No
451549,2024-06-26 16:24:03,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
425590,2024-06-26 16:24:50,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
451337,2024-06-26 16:25:31,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
428503,2024-06-26 16:29:01,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
447976,2024-06-26 16:31:22,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24IP,No
423629,2024-06-26 16:31:22,Illinois Institute of Technology,Prajwal,Completed application,Already have submitted all the required Documents,FA24IP,Yes
434176,2024-06-26 16:32:51,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24IP,No
434394,2024-06-26 16:34:04,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
402571,2024-06-26 16:34:46,Illinois Institute of Technology,Prajwal,Want to defer,Want to defer the Application for Fall 2025 due to some personal reason,FA24IP,No
456941,2024-06-26 16:35:14,Illinois Institute of Technology,Palak,Will Submit the docx,Will use the code,FA24IP,Yes
407366,2024-06-26 16:36:18,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
452424,2024-06-26 16:40:27,Illinois Institute of Technology,Palak,Disconnected,Due to network issue call got disconnected,FA24IP,No
427462,2024-06-26 16:43:52,Illinois Institute of Technology,Palak,Not connected,No answer,FA24IP,No
421078,2024-06-26 16:45:21,Illinois Institute of Technology,Palak,Not connected,No answer,FA24IP,No
401927,2024-06-26 16:46:16,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
465545,2024-06-26 16:51:41,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
444834,2024-06-26 16:52:16,Illinois Institute of Technology,Palak,Not interested to IIT,Got admit in other university,FA24IP,No
465595,2024-06-26 16:52:40,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
445761,2024-06-26 16:56:52,Illinois Institute of Technology,Palak,Not connected,No answer,FA24IP,No
465591,2024-06-26 16:57:31,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
403810,2024-06-26 16:58:32,Illinois Institute of Technology,Palak,Not connected,No Remark,FA24IP,No
465677,2024-06-26 17:01:22,Illinois Institute of Technology,Prajwal,Completed application,Already got admitted in IIT,FA24IP,Yes
465627,2024-06-26 17:04:41,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
446809,2024-06-26 17:06:51,Illinois Institute of Technology,Palak,Will confirm later,Will lets us know later as yet he is in 7sem,FA24IP,No
465778,2024-06-26 17:07:50,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
427168,2024-06-26 17:08:05,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
445998,2024-06-26 17:08:08,Illinois Institute of Technology,Palak,Not connected,No Remark,FA24IP,No
445944,2024-06-26 17:10:06,Illinois Institute of Technology,Palak,Will confirm later,Student have given Duolingo,FA24IP,Yes
465615,2024-06-26 17:11:38,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
462924,2024-06-26 17:11:39,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
392221,2024-06-26 17:14:03,Illinois Institute of Technology,Prajwal,Disconnected,No Remark,FA24IP,No
461927,2024-06-26 17:16:11,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
414311,2024-06-26 17:16:29,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
463020,2024-06-26 17:17:56,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
465951,2024-06-26 17:19:45,Illinois Institute of Technology,Rudra,Will confirm later,no GRE,FA24IP,No
465259,2024-06-26 17:20:31,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
423986,2024-06-26 17:21:37,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
436317,2024-06-26 17:22:20,Illinois Institute of Technology,Rudra,Want to defer,will try next intake,FA24IP,No
430969,2024-06-26 17:23:09,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
410392,2024-06-26 17:24:24,Illinois Institute of Technology,Palak,Not connected,No answer,FA24IP,No
406928,2024-06-26 17:25:39,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
429279,2024-06-26 17:27:01,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
463405,2024-06-26 17:28:07,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
454992,2024-06-26 17:28:42,Illinois Institute of Technology,Palak,Not connected,No Remark,FA24IP,No
422356,2024-06-26 17:30:59,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
430047,2024-06-26 17:32:14,Illinois Institute of Technology,Prajwal,Want to defer,Want to defer the application for Spring Intake,FA24IP,No
402370,2024-06-26 17:35:00,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24IP,No
455545,2024-06-26 17:35:54,Illinois Institute of Technology,Palak,Not connected,No Remark,FA24IP,No
403655,2024-06-26 17:36:18,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
403554,2024-06-26 17:37:31,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
404264,2024-06-26 17:38:15,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
451527,2024-06-26 17:39:19,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
461869,2024-06-26 17:39:37,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
450148,2024-06-26 17:39:44,Illinois Institute of Technology,Palak,Wrong number,No Remark,FA24IP,No
403490,2024-06-26 17:40:58,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
457503,2024-06-26 17:42:33,Illinois Institute of Technology,Palak,Wrong number,No Remark,FA24IP,No
461716,2024-06-26 17:43:07,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
461835,2024-06-26 17:43:44,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
463668,2024-06-26 17:43:52,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
461687,2024-06-26 17:45:18,Illinois Institute of Technology,Rudra,Reschedule,No Remark,FA24IP,No
445118,2024-06-26 17:45:31,Illinois Institute of Technology,Prajwal,Voicemail,No Remark,FA24IP,No
463784,2024-06-26 17:49:18,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
456492,2024-06-26 17:50:24,Illinois Institute of Technology,Palak,Not interested to IIT,Got admit,FA24IP,No
463825,2024-06-26 17:51:18,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
461975,2024-06-26 17:51:54,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
436073,2024-06-26 17:52:47,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
462093,2024-06-26 17:55:36,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
457645,2024-06-26 17:59:07,Illinois Institute of Technology,Palak,Will Submit the docx,Will use the code,FA24IP,No
462065,2024-06-26 17:59:11,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
462198,2024-06-26 18:00:00,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
462031,2024-06-26 18:04:04,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
422582,2024-06-26 18:06:21,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
461968,2024-06-26 18:06:47,Illinois Institute of Technology,Rudra,Will confirm later,will try next intake,FA24IP,No
464160,2024-06-26 18:09:28,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
462076,2024-06-26 18:09:28,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
462025,2024-06-26 18:10:16,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
462659,2024-06-26 18:12:12,Illinois Institute of Technology,Rudra,Completed application,Already have submitted all the required Documents,FA24IP,Yes
451485,2024-06-26 18:15:12,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
462730,2024-06-26 18:15:53,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
435579,2024-06-26 18:17:22,Illinois Institute of Technology,Prajwal,Wrong number,No Remark,FA24IP,No
462651,2024-06-26 18:19:05,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
463532,2024-06-26 18:20:04,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
456820,2024-06-26 18:22:14,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
451186,2024-06-26 18:23:26,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
456878,2024-06-26 18:24:35,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
436072,2024-06-26 18:25:51,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
435718,2024-06-26 18:26:53,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
445819,2024-06-26 18:28:20,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
463521,2024-06-26 18:29:33,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24IP,No
441302,2024-06-26 18:29:48,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
408796,2024-06-26 18:30:42,Illinois Institute of Technology,Rudra,Wrong number,No Remark,FA24IP,No
422933,2024-06-26 18:31:13,Illinois Institute of Technology,Prajwal,Voicemail,No Remark,FA24IP,No
462562,2024-06-26 18:31:19,Illinois Institute of Technology,Rudra,Wrong number,No Remark,FA24IP,No
397847,2024-06-26 18:32:02,Illinois Institute of Technology,Rudra,Wrong number,No Remark,FA24IP,No
464840,2024-06-26 18:33:19,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
440080,2024-06-26 18:33:58,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
466323,2024-06-26 18:34:15,Illinois Institute of Technology,Prajwal,Duplicate app,No Remark,FA24IP,No
440448,2024-06-26 18:34:48,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
425246,2024-06-26 18:35:37,Illinois Institute of Technology,Prajwal,Wrong number,No Remark,FA24IP,No
442368,2024-06-26 18:36:19,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
465548,2024-06-26 18:37:00,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
440196,2024-06-26 18:37:05,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24IP,No
426655,2024-06-26 18:44:30,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
440869,2024-06-26 18:52:04,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
439881,2024-06-26 18:53:07,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
415035,2024-06-26 18:53:12,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
452277,2024-06-26 18:53:48,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
429895,2024-06-26 18:54:11,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
426103,2024-06-26 18:56:26,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
434624,2024-06-26 18:59:38,Illinois Institute of Technology,Rudra,Completed application,No Remark,FA24IP,No
430615,2024-06-26 19:00:11,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
450393,2024-06-26 19:00:44,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
447885,2024-06-26 19:03:02,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
431321,2024-06-26 19:07:05,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
437259,2024-06-26 19:08:21,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
413751,2024-06-26 19:08:32,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
436353,2024-06-26 19:09:54,Illinois Institute of Technology,Prajwal,Disconnected,No Remark,FA24IP,No
405015,2024-06-26 19:11:51,Illinois Institute of Technology,Prajwal,Disconnected,No Remark,FA24IP,No
416596,2024-06-26 19:16:19,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
455401,2024-06-26 19:19:12,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
465815,2024-06-26 19:20:25,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
435214,2024-06-26 19:21:21,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
401061,2024-06-26 19:22:12,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
401840,2024-06-26 19:24:59,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24IP,No
466407,2024-06-26 19:25:13,Illinois Institute of Technology,Rudra,Will Submit the docx,No Remark,FA24IP,No
466550,2024-06-26 19:26:18,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
403979,2024-06-26 19:26:36,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
412881,2024-06-26 19:27:58,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
466440,2024-06-26 19:28:14,Illinois Institute of Technology,Rudra,Completed application,Already have submitted all the required Documents,FA24IP,Yes
413471,2024-06-26 19:28:54,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
395571,2024-06-26 19:29:33,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
423219,2024-06-26 19:31:24,Illinois Institute of Technology,Rudra,Completed application,Already have submitted all the required Documents,FA24IP,Yes
455505,2024-06-26 19:31:41,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
461883,2024-06-26 19:32:45,Illinois Institute of Technology,Prajwal,Wrong number,No Remark,FA24IP,No
461700,2024-06-26 19:33:45,Illinois Institute of Technology,Prajwal,Wrong number,No Remark,FA24IP,No
455788,2024-06-26 19:35:09,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24IP,No
428895,2024-06-26 19:35:11,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24IP,No
